V1,V2,word,type
2.7382061819521764,-2.28788359331867,Cam,male
-0.6446708698781154,2.1821428997538397,Willow,female
1.0699534754244664,-2.168846203563421,Evan,male
-3.5758380551846645,10.259823487522395,Colt,male
6.239443335959134,3.2921063168070623,Lyric,female
6.224923644491849,3.2788950665018866,Lyric,male
0.9923482279269078,-3.854939772365301,Dominic,male
-4.166306461861911,1.9309624893687078,Melissa,female
-5.2981810231717255,1.3629000647089788,Marilyn,female
12.536663566061673,-2.536244465587347,Harlem,female
12.53667214913052,-2.53625424074909,Harlem,male
-5.736318077615085,1.9675330383799383,Sylvia,female
-6.573499168923679,1.0880239172003576,Marian,female
3.3567505220858433,1.067153455140383,Emil,male
9.90746072334927,-1.403357340572088,Malik,male
-0.23843422131854508,-3.8142183558919123,Teddy,male
0.21953788799923446,6.253874943973811,Anders,male
0.47031632466000106,-4.530148817775457,Brendan,male
-1.4732837040932796,-1.1370008723714045,Scarlet,female
-4.058926548531833,-1.987240864513128,Dante,male
5.5923171381441925,4.105511353733332,Royalty,female
-5.967789139321628,1.7779286367914984,Evelyn,female
0.2769239286867955,3.896478341343195,Frankie,female
0.28932241005581405,3.880437300922663,Frankie,male
-5.4497937818082,1.811557756187708,Kathleen,female
-0.8657621999295375,6.141754792454035,Truman,male
2.389395986029325,-0.4539861218907526,Ashton,female
2.3834109644381383,-0.4562938945271662,Ashton,male
6.406297717520413,-0.5097940700032404,Dexter,male
-1.5469130833657405,-1.2264183299519709,Daisy,female
4.475471053549466,-2.415386273143499,Lawson,male
-1.6304244061024806,11.73376815152386,Nikolai,male
-6.858012165597263,-4.367456270930974,Enrique,male
3.760853801199613,0.7792088179014036,Kaiser,male
-7.28515812354404,-4.066059900996892,Vicente,male
-5.156643833688083,-0.3733649985768488,Stella,female
-2.657565798333468,-1.7441302077748468,Alexandre,male
-3.3171307702572963,1.8853987915537664,Bonnie,female
0.4548094610659459,-4.66822798418781,Liam,male
6.423541102835355,-0.5312464969136408,Everett,male
5.925537143179593,-0.6271351115681818,Quincy,female
5.923867259451566,-0.6430909173466852,Quincy,male
-4.939379896691623,1.6318037970087835,Archie,male
-7.367387737801852,-4.216513468501775,Javier,male
2.598819766470609,-0.7518273131825617,Clifton,male
-6.10894438224155,2.5819445116541693,Esther,female
-4.167080845406833,1.3536040051005194,Vanessa,female
3.3960132936922887,3.1509320004008123,Levi,male
0.22061935467403915,6.257918046238215,Lars,male
-1.6111117561371944,11.757851289036067,Viktor,male
4.930699859091458,-4.609071566341131,Edison,male
-1.6103577573807857,11.759735749485285,Yuri,male
0.019154105612454675,3.841983483555109,Freddie,male
-6.586088146737399,4.114849494221003,Reginald,male
2.8783731798617223,-2.9333966510274103,Hector,male
-0.5198412795575282,1.6973399980089972,Tara,female
2.22459963364285,-4.641857935664861,Elias,male
-4.589526381066623,-1.826427056071966,Alba,female
5.3680644373385284,3.3636063797495672,Zen,male
-10.640139069131198,0.022434280636102866,Jade,female
-6.318760361245456,1.8382257683298895,Ida,female
-8.639871563485446,-8.434189154384343,Hasan,male
4.8003297190157745,-5.240596606013982,Raleigh,female
4.800663505026517,-5.238514258144109,Raleigh,male
4.076111827322659,-7.7466681735493825,Thor,male
-0.616151895097079,2.1765888197443792,Meadow,female
3.97093490166348,-0.5956388251759699,Wiley,male
-1.5449841876538417,-3.065393759486883,Deacon,male
-6.997132744363132,-4.4210947291829275,Julio,male
2.585068259665189,-2.3056293265797785,Thatcher,male
0.16880944771450546,4.030340836765559,Sammy,male
0.4147492985216954,2.139624164821894,Nathaniel,male
5.883141551443753,2.9881238205454657,Patience,female
-2.804552878907504,-0.9897386567570856,Alexis,female
-2.8124060292752406,-0.9796132581212214,Alexis,male
-5.14031907515842,1.8238164646647284,Deborah,female
-6.640791859200778,-3.6872638003804377,Alejandro,male
-0.27437433200198624,5.18557946515301,Eli,male
-3.558843817284884,-1.7626765506245783,Mia,female
-6.44885965781528,1.829071686985285,Harriet,female
-6.503128494790378,-3.302236391780584,Amor,female
5.173258815237698,-2.440319134471624,Dalton,male
3.4240961412875035,3.050563739063532,Adler,male
-7.335535015633884,-4.216082884547918,Felipe,male
-6.119036640694919,2.0848494036219427,Mae,female
-7.405815090707126,5.234635995151789,Antony,male
3.7592630724398473,-6.874898745296209,Titan,male
4.563575301596341,-1.1494975821950129,Forrest,male
-4.362272944024387,1.0949865145705053,Cyrus,male
3.1906547884432652,0.28324310612896175,Om,male
3.3550939897982457,-1.4020033614613703,Nate,male
-0.1781144996197841,-3.8763383166768244,Brennan,male
4.000172172018704,-0.5400939719655207,Eddy,male
5.9890385012118195,-3.2113178508259943,Bentley,female
5.994746241995511,-3.221467806575506,Bentley,male
-0.26885237889605973,-3.8753169314839533,Nolan,male
-7.344270195535007,5.294369862797053,Cornelius,male
-0.41856553750354264,-4.094187571284978,Flynn,male
-4.630594219735446,1.3914534909746954,Toby,male
5.220678363272366,-2.5125244395711115,Meredith,female
-4.917451586297336,0.1331437094233343,Samantha,female
-0.4940930266888759,-4.081092669246404,Dillon,male
-3.9811610837491176,1.504219518425257,Veronica,female
5.232288871237454,-2.3742347495534113,Brock,male
-0.09447249369937394,3.811568187000544,Gus,male
-8.496038403085056,-8.316390349147527,Shia,male
4.432665381857571,-0.2714421288945368,Ramsey,female
4.426617179342923,-0.28836949038287907,Ramsey,male
6.393568072745023,-0.5336319940068415,Wyatt,female
6.382324729391751,-0.5282686488606623,Wyatt,male
-6.372217144540134,-2.448389603374212,Lara,female
4.7400255541293,-4.1271026866414235,Boone,male
1.2086632589785435,3.600574658634455,Presley,female
1.206948075720487,3.596814320804865,Presley,male
-5.243671860268893,-4.204357935664861,Simone,female
-3.528262581399264,1.672730372669489,Carrie,female
5.113163505026517,-2.0606363551594904,Mccoy,male
-5.660869087746921,-0.1943491237141779,Ella,female
5.414958033987698,-2.4009102122761896,Bowen,male
-3.6726474423916957,1.227875248911173,Lois,female
2.2371459345309117,1.430549548389704,Damon,male
-3.955200638345065,4.52799742055157,Katrina,female
-4.262903418114963,-1.8094013469197443,Claudia,female
-6.378619637063327,-0.9485997693516901,Theresa,female
4.387674365469632,-0.8975281255223444,Benton,male
4.046028171011624,-3.0002210872151545,Alvin,male
0.33943859142941024,-2.6397097842671564,Shaun,male
-3.8954395909817836,3.147578881504328,Kara,female
5.657269511648831,-2.6172307269551447,Eliot,male
5.56118730110806,1.882498667957575,Abel,male
-3.878866877129855,-0.17387015986224919,Alexa,female
-4.693100895455661,1.897213743450434,Kathy,female
2.1937928537814,2.6360602839014837,Kensington,female
1.0148196558443883,2.9874960644266912,Halo,female
-6.012798752358737,-4.814655138728826,Raphael,male
1.7717078070132115,-1.5642896430470636,Amos,male
3.9766922335116246,-0.680460407016485,Lea,female
-4.819336618951144,-0.33148820566913395,Juliet,female
0.07145741982143905,-4.197282625911443,Tyrone,male
10.195513282248196,-1.5301092402913263,Syed,male
-0.09934421973544572,-3.632640673396795,Desmond,male
-4.691720451882663,2.2093816263697454,Pamela,female
-1.6066708226712367,11.76103465390423,Andrei,male
6.053706202933011,3.0113913280985662,Blessing,female
4.616305385061917,-0.8065772788502863,Jasper,male
-10.693004097512546,-0.013886644122808267,Jewel,female
-5.502573933175388,-5.064786268947332,Alessandro,male
2.4693603853670933,-3.3195436732747248,Alec,male
7.698933158346829,-1.7252977626301935,Ariel,female
7.695107016989407,-1.7245882289387873,Ariel,male
0.3879376987902501,-2.511037661311834,Cody,male
-5.167047705224338,-0.2216391103245905,Bella,female
10.101962600180325,-1.614221884486883,Amir,male
3.836509738394437,4.033119843723567,Sahara,female
-8.627880539468112,-8.5055745379903,Ismail,male
5.554628405996976,1.8863909704706976,Cain,male
-5.011072125008884,2.002995656254084,Elaine,female
5.995842967459378,-3.211058451411932,Royce,male
-6.8578748364957,1.314296798231394,Constance,female
-5.146379913857761,1.9957896931193182,Sheila,female
-6.009635891488376,2.577547715427668,Jessie,female
-6.012178387215915,2.569683717014582,Jessie,male
1.122273955771146,1.7971135838053534,Marin,female
5.866072688528714,2.9075729115031073,Creed,male
-4.863531794122043,1.7008719308398077,Mona,female
-0.22269638972598527,-3.7780092494465998,Ambrose,male
-0.4319437404187343,-2.7245295779683283,Courtney,female
-0.44189211325961564,-2.714707209346502,Courtney,male
-8.633005108407321,-8.468599631068914,Mustafa,male
5.243573699423489,-2.455427481410711,Briggs,male
-7.318212952187839,-4.194773508784978,Alonso,male
3.49874833626431,0.3225856883547613,Keller,male
-6.79844519095737,1.2621789140723059,Joanna,female
-6.816314186623874,-4.5046895282246755,Jaime,male
-6.914921726754489,1.251253710510523,Beatrice,female
-0.6381612678082607,1.0421402318499395,Ty,male
-8.641971077493015,-8.357059790370672,Sami,male
4.883031402060208,-4.570836855647771,Shelby,female
5.8817997316805695,-0.6566347615697077,Avery,female
5.871939216086087,-0.6589486138798883,Avery,male
4.563851390310941,-2.632037474391668,Sheldon,male
-4.786025490334811,0.5064934654257605,Lydia,female
3.7476272921053746,-6.885579897639959,Orion,male
-4.7069334645779755,2.1601790649912664,Cynthia,female
1.8378277162997105,4.67686478924969,Abe,male
1.202292952963529,-2.04435594248554,Corey,male
5.533259902426419,-1.8567705886342218,Booker,male
-0.5847765465291164,-4.170514418361394,Harley,female
-0.5867778320820949,-4.185136152980535,Harley,male
-3.937569346001925,1.9153793318293402,Erin,female
-4.475327457955661,1.701004253151209,Alicia,female
-6.691865410378757,-4.563132120845525,Emilio,male
-1.3963943232806346,-1.0275314586140802,Dixie,female
-4.066771235040012,-1.8768635528065851,Toni,female
-3.756756748727145,2.0547142488978216,Megan,female
5.190854106375394,-2.449035479304998,Rae,female
4.717507873007474,-0.011240913150518228,Axle,male
-5.443744148782077,-0.2359758155324152,Amelia,female
10.16210225624722,-1.5202549235799006,Hussain,male
-5.489036049416843,-5.14291699099323,Luca,male
6.417243991324124,-0.5001722114064386,Quentin,male
3.3672213892428258,1.3947778208277533,Jakob,male
1.4861452917544224,-2.0182827250935724,Ethan,male
-6.4468722005398895,1.796715067150385,Eliza,female
-0.25285264449435685,4.499060319187434,Rudy,male
-2.6036421914609096,-1.6925719516255548,Julien,male
-7.127286400368991,-4.04116614031574,Ramon,male
-1.604644145539584,11.766690896274836,Maxim,male
2.483383927771268,-4.802092863795965,Zion,female
2.489273820349393,-4.803316427943914,Zion,male
-6.501192059090915,-4.69552929568073,Alfredo,male
0.6932995657412389,3.3109952671549627,Stevie,female
3.275986228415189,1.0257072163842031,Maximilian,male
-2.667435731461825,-1.748807026622503,Luc,male
-0.23122462230044816,-3.8443635241963556,Shea,female
-0.2414452691586635,-3.8252824084736994,Shea,male
-4.890582289269748,2.002393530132563,Brenda,female
-5.553756203225436,-0.19035751986285954,Nora,female
0.07088163895290878,1.1430089039824316,Hayden,female
0.0574647526232579,1.1453715724966833,Hayden,male
0.220911298224149,6.255145238163264,Henrik,male
4.486982379385648,-0.19900794195911198,Kendall,female
4.490183387228665,-0.19843907522937565,Kendall,male
-3.3850114007504604,-1.2394328849293879,Jacqueline,female
-4.360505308678928,2.0768994553110907,Cindy,female
-6.740742172768893,-4.6732028262593435,Rodrigo,male
-0.4827165265591762,-0.2873479859807184,Gwen,female
-4.6555630822690155,2.265060709240229,Denise,female
-3.7270345349820277,1.2891930205843756,Zoe,female
4.621292624899564,8.687656567814143,Dev,male
-5.268756832650485,0.23173712325313778,Carla,female
4.461158309408841,-0.20120353865405827,Sloan,female
4.457542453238187,-0.20342953371784,Sloan,male
-6.209279026559177,-2.9332297580220392,Vida,female
3.857049975821195,-0.456636263606756,Lamar,male
-3.9178230424435756,2.134979413273127,Kris,male
5.275066886374173,0.7401710687301466,Otis,male
-3.675542559197726,2.351317451717646,Nikki,female
5.247471366354642,0.747136445166857,Tyson,male
5.681373153158841,-1.6146336333729914,Leroy,male
2.301291976401029,2.8073037130854437,Beaux,male
4.074751410910306,4.01217858624676,Malaya,female
-6.443781342080417,-1.8959689872243097,Mariana,female
5.485596690603909,3.187343047382624,Isa,male
-0.6580513377698085,2.16058676076153,Hazel,female
6.796075377890286,0.008319781544000815,Ransom,male
-10.694392647317233,-0.011510028121679117,Emerald,female
-4.215957130959811,1.5721561772845098,Melanie,female
1.4902234415499547,-2.0158723132588556,Jared,male
-4.525521244576755,1.3569821579478094,Naomi,female
-5.848708595803561,-0.21921773123523502,Lena,female
-4.587005104592624,2.2730272276423285,Valerie,female
0.4204868416277745,-4.646611525294988,Rory,female
0.43644741577785995,-4.640097452876775,Rory,male
4.550322089621243,-1.9637988345601252,Brigham,male
-6.67063757376987,-3.9310916202046564,Guillermo,male
6.409489188620267,-0.5083194510914972,Asa,male
3.718241725393949,-1.3909478919484308,Tanner,male
3.2320204119173863,2.587917493107111,Saul,male
-3.0104431767972133,-1.4817415015675715,Camille,female
3.28298905892056,-2.3913439052083185,Mckenzie,female
-2.8042318482907436,-1.6286624209859064,Dominique,female
-2.804585184624972,-1.6237812774159601,Dominique,male
-4.011342730096164,-1.46197445559284,Vivian,female
3.461293254324613,0.5112652940771887,Tobias,male
2.9762931208102086,0.4936391873381445,Emanuel,male
-6.236652817300143,1.9644135696909735,Josephine,female
1.204793248602567,3.5956153137705633,Zeppelin,male
-6.509355988076511,-4.437854124782293,Bernardo,male
3.2381553987948277,2.5944961769602606,Ezra,female
3.2358703951327183,2.5874113304636785,Ezra,male
-5.571567978432956,-0.24383611845752506,Lola,female
-5.357288803628268,1.2986944181940863,Audrey,female
-7.298203434518161,-4.111535383937566,Tomas,male
-7.396243061593356,5.2586843235514475,Lucius,male
3.443152461477933,0.6551245464108297,Matthias,male
-0.3046115894826076,5.236909077884944,Sawyer,female
-0.30118545489627335,5.221592591526301,Sawyer,male
4.04073241753262,-0.46161444353839665,Slater,male
-0.43779518800097916,-3.523390127895086,Cassidy,female
-0.2846893926175258,-3.8088968532063654,Cullen,male
3.531625304648099,-2.098390175578802,Dion,male
5.160825286337552,0.552340285303385,Beckett,male
2.851874385306058,-1.3606127040364435,Wes,male
-10.266845192483249,-5.2171600596882985,Trenton,male
-5.4628586431058075,-0.41823930907031803,Cecilia,female
-6.590771164468112,-2.6989889876820734,Santana,female
-6.59492489295322,-2.7029732005574396,Santana,male
-0.40266921716052506,-2.7339692847706965,Clint,male
0.21874860329311874,6.255579159977229,Axel,male
-8.123105015328708,-0.49251837897083073,Siena,female
-4.856317724755588,1.802189157726557,Rosemary,female
-0.7518707175763271,1.3731610043070623,Lindsey,female
5.2048869471041534,-2.571600271938055,Ryder,male
5.313890490957913,0.8743591172716925,Blaze,male
-3.5989591737301967,1.200849966528208,Lex,male
2.4914157728640416,-3.300181700465887,Graeme,male
-6.141077484658542,2.5403792126200506,Miriam,female
-3.396931376031222,1.9592961533091375,Tiffany,female
3.414904151388822,1.4486694796107122,Kobe,male
-6.572866406014743,1.5009916288874456,Louisa,female
0.32292512459438827,-2.6087086932637384,Cory,male
-6.37310453849155,0.8525099506697962,Madeleine,female
-7.39760347800571,5.256726907017024,Titus,male
1.8592799047915318,0.5131487710497686,Derrick,male
5.565439258047757,-0.7135043876149347,Elmer,male
-3.2003211637051723,-0.8674858348347834,Danielle,female
-5.030667748025241,-0.026015116450994302,Serena,female
-8.060607876351657,-0.4923992888905695,Emilia,female
-4.978957619241061,1.876068757297785,Billie,female
5.890450034567532,2.6485714180491278,Heavenly,female
5.06004336876553,-3.6796391742207697,Cheyenne,female
3.9848003725497105,-0.6529618041493586,Rowan,female
3.9883709291903355,-0.6541801230885675,Rowan,male
-10.2457823415311,-5.2688754336812185,Baylor,female
-10.245772804787936,-5.268836333034246,Baylor,male
5.243139300772366,0.7643510488889524,Wilder,male
2.2038555483309605,-4.6119354503132985,Jeremiah,male
4.490031276175198,-0.20550997423908024,Addison,female
4.4944424967257355,-0.19905288386127262,Addison,male
0.7816148142306187,0.16153733563640804,Mara,female
-6.906210865548434,1.2655060155413458,Matilda,female
-6.586636986306491,-4.627721621272771,Arturo,male
-5.590580906441989,2.0175534946940252,Carolyn,female
5.230862651297269,-2.488207651851385,Hartley,female
5.631755385824857,-2.4935966269948175,Rhys,male
1.1851647238222935,3.569789574863703,Hendrix,male
-4.033805336526218,-2.0053358809926203,Virgil,male
1.0745339731661656,-2.322453095195501,Freddy,male
3.3502693514315465,3.0280405743143866,Ari,female
3.3475694994418004,3.0332049591563055,Ari,male
-4.262868847420993,1.3682429058573553,Fiona,female
5.03116849465054,-1.7320094840504816,Slade,male
3.5954547266451695,-7.078296972987859,Zeus,male
4.857514415213284,-1.451091362712591,Mckinley,female
0.3989383320299962,-0.5601211326100519,Theo,male
1.512032304236112,7.976872132541926,Judah,male
-4.4935288091214325,2.212550566913874,Sonia,female
5.502327475973782,2.5949894650004217,Everest,male
-6.7057761807950165,-4.532012774226873,Mariano,male
6.833961043783841,-1.0756918923833063,Aubrey,female
6.837730918356595,-1.0788901584126642,Aubrey,male
-4.868584360650363,1.6836805803797552,Rosie,female
0.7948489527193883,0.19724731278637142,Ava,female
5.441156897970853,-2.5181802051045588,Sire,male
5.43184569878262,1.8883058292887518,Samson,male
-0.8958162327321193,6.173611806156428,Lyndon,male
-7.232178177407565,-4.166196657893865,Ignacio,male
3.635234389731107,-1.5077148215748957,Reese,female
3.667730365225492,-1.4965000884511164,Reese,male
2.3293109278170445,2.778462932827265,Halle,female
4.399165664145169,-0.3020909564473322,Ely,male
4.067920241781888,-2.9642623202778986,Melvin,male
-3.747428144982638,-1.6528180377461603,Gina,female
0.07701328797024276,-3.287747694728582,Terence,male
-0.299690451196017,5.2181193096659495,Vance,male
-4.174423183968845,2.0915585024378607,Mari,female
2.429482016989408,0.22004042697170467,Tristan,male
1.1817078928439,-1.049249960658758,Nikola,male
-6.175846542886081,1.8284396393320868,Dora,female
-3.4405350347073695,0.03447960448482723,Natasha,female
4.795699153372464,-1.0275994079091242,Ulysses,male
6.188499484488187,1.9344976408503363,Messiah,male
5.069638762900052,-2.284403874156683,Jarvis,male
-5.822136368325534,0.35628648233631344,Petra,female
1.8302545885531285,4.654477284672053,Akira,female
-5.458073105386081,1.9209491474650213,Eileen,female
-6.291305031350436,-1.7034419314839533,Cristina,female
4.598258052298245,-0.28903730082294254,Carver,male
3.4262228350130894,0.6442797793171713,Markus,male
9.979518447348294,-1.3648970859028986,Khalid,male
-6.941793407967868,-4.317602469203679,Benito,male
2.3676007132021764,-3.35221464800617,Gareth,male
3.4887061457125523,4.065093920948298,Pharaoh,male
-6.732255425027194,-4.583746268031804,Ernesto,male
2.830396209189115,-0.7194616334416559,Easton,male
-3.9580690522702358,-2.0043624179341486,Damian,male
0.42790976566952255,-2.832838131664007,Damien,male
4.909611735769925,-1.3430887000538996,Katy,female
0.39993802113216903,0.29580162596920223,Dane,male
3.242381129690824,-2.49446637797138,Calder,male
0.6478907207934239,-1.8942845599629572,Lenny,male
-6.802172627023044,-4.57487614321491,Gustavo,male
1.0850484709231236,1.8099303705714056,Joaquin,male
-8.582753147652927,-8.48657162356159,Musa,male
-5.292856659463229,-4.256480051753728,Martina,female
-6.259645905068698,1.6978936655543158,Marjorie,female
-8.562250103524509,-8.46890576052448,Yusuf,male
-0.2992806096585414,5.216723607303889,Shepard,male
5.373882327505765,3.3626040680430243,Karma,female
4.935225520559964,-1.973249270198553,Judd,male
2.685626063772855,-0.8169019954182795,Henley,female
2.680639539190946,-0.8088786141850641,Henley,male
-5.45775219397861,1.6847223503611395,Kathryn,female
3.2844996790377476,0.7582182152293035,Stephan,male
-0.0898654122861049,3.811740325214655,Louie,male
1.1242242197481969,1.7942912442705938,Mateo,male
3.0918560366122105,0.2053752405665228,Caspian,male
3.4997330049959996,0.3995890183470556,Brandt,male
3.511389766165433,0.2724971635363409,Linden,male
-8.576155628732028,-8.4954427020528,Emir,male
-4.0443734784634735,1.4571232659838507,Abby,female
-6.802602734139743,-4.638789011714666,Marcelo,male
4.13572982353848,-0.400131775615423,Jericho,male
0.5048916677920201,-2.3985126750447443,Nico,male
-0.2805915732892177,-3.83579619097492,Grady,male
-4.626656260064426,-1.022431923625677,Natalia,female
-3.564841475060763,1.1278916461489508,Chloe,female
4.023554358908353,-1.487994267223089,Haley,female
2.303822789618192,-4.723347021815984,Elijah,male
0.6130864958254674,2.967802451374323,Rihanna,female
-0.8378736038716457,6.111654446842463,Woodrow,male
-4.296966042092624,1.0912679893992254,Darius,male
-6.673226322701755,-4.652822329280584,Raul,male
-6.636474098733249,-2.920160366771429,Guadalupe,female
-2.607173647454562,0.429807828190119,Ren,male
-3.4171063561947963,-0.08956707882663517,Sasha,female
-3.4498004575284145,1.856570170643122,Paige,female
0.6411769728152135,-2.2477303283192804,Zack,male
-3.664615358880343,3.5735692245982,Aryan,male
3.445391211935697,0.998360918285639,Konrad,male
5.060837779471097,-2.515291048763006,Darrell,male
-5.491424049905124,-5.076958014247625,Luciano,male
1.4358311037508824,-3.6565721766926935,Jude,female
1.4270627836672642,-3.652280165431707,Jude,male
-0.6354503293545863,2.192944215061457,Aspen,female
-0.6470503469021938,2.184717462780268,Aspen,male
3.7308383326022008,-2.1131063239552668,Paisley,female
-0.2516846318753383,-3.7612827556111506,Madden,male
5.206383738943753,-2.461085154292791,Hagen,male
3.999881778189359,-1.4487143294789484,Gentry,female
3.9930520395724156,-1.445814444301336,Gentry,male
-3.1252057214291713,-1.0820887820698908,Gabrielle,female
-4.387836422494235,0.4346128268263647,Phoebe,female
-3.403999294808688,0.7964251613340685,Bianca,female
-8.630008663705173,-8.345019652126043,Amin,male
-4.3499319215329315,2.298484371425898,Lori,female
-0.29423060612994645,5.211159871341975,Lilly,female
2.404293570944486,-3.3287523524739435,Fabian,male
-6.226307358315768,1.903581307651789,Lillian,female
5.182233844229398,-2.4269936816670588,Harlan,male
-5.023556913903537,-4.924448801753728,Salvatore,male
-3.858755554726901,1.848983453037531,Bridget,female
4.584522757956204,-0.1264649169423273,Grayson,female
4.589992080160794,-0.11568625139972477,Grayson,male
3.4884524683443883,-1.4745598571278742,Vaughn,male
3.176726375052152,-2.5494225757100275,Lennox,female
3.1687975267855504,-2.5638263957478693,Lennox,male
-4.7687575479062225,-1.0353768603779963,Anastasia,female
-6.366554226449313,1.9581871492884466,Mabel,female
5.914605174490628,3.0109416706583807,Honesty,female
2.3403773645846226,-0.6133175628163507,Avalon,female
-1.6076747437031886,11.75765673947552,Lev,male
5.2703566889254425,0.7607875628493139,Blaine,male
-5.118671860268893,0.1624924404642889,Nadia,female
-4.62017747359592,-0.043653859374730875,Mina,female
0.6872135738818028,-2.9047854678609064,Daryl,male
1.4687338213412144,-2.0031936900593927,Caleb,male
-4.488224949410739,-4.852576090572088,Amar,male
4.607246432730374,-0.07805742192050724,Decker,male
10.1041293482272,-1.3638818995930841,Karim,male
-6.496078934243503,-4.724623991725652,Armando,male
5.129524741598782,-2.537095143077581,Ridley,male
0.6432401279894688,-2.8691409366109064,Darryl,male
6.395737681814847,-0.501166178462713,Gage,male
-1.2890225757868907,-0.9055246846654108,Beau,male
-2.7806449790509364,-1.6571832435109308,Lucien,male
-6.145495857766452,0.5101634724161932,Johanna,female
-0.43355789380389664,-0.251018120525091,Stacy,female
-3.8849336762936733,1.520531521560938,Erica,female
0.6062105040041783,2.9609836800120184,Kylie,female
5.86538651985806,-0.6587187783696344,Macy,female
9.66140416664761,-1.2658994929768732,Jamal,male
-6.056753124764743,-2.856413676021307,Luz,female
-6.252837147286716,-0.722888066051214,Magdalena,female
-3.110913719704928,-1.0175097720601252,Isabelle,female
4.423685107657132,-0.23785634207507877,Kelvin,male
5.209201369711575,-0.14327539372226505,Gunner,male
5.34311393303555,-2.20583112406513,Jarrett,male
-4.023502554467502,2.0529108507654974,Heidi,female
1.170327220389066,-1.0290243165471247,Marko,male
-4.291199888757053,1.4345920546076605,Daphne,female
-3.706581558755221,1.5578942759058783,Jenna,female
-5.315899815133395,-4.320528342006414,Francesca,female
-0.12174519496280167,3.777384684803278,Charley,female
-0.12028261618930314,3.7748219234965155,Charley,male
-10.245582069924655,-5.268025233028142,Emory,female
-10.24561544852573,-5.268006636378972,Emory,male
4.571131263205228,8.63387219739178,Jai,male
4.632641826101956,-2.104205204723089,Emery,female
4.62831262154263,-2.1251149909474543,Emery,male
4.441236052939114,8.535664723636897,Kali,female
-5.21255012946445,1.7661188108942816,Ingrid,female
5.166702781149564,-1.8682628409840754,Wren,female
5.165332827994046,-1.8711350696065119,Wren,male
-1.5163363774331233,11.635593102695735,Marek,male
-0.26061960654574845,-3.820422484157293,Mckenna,female
3.177179370352445,-2.5340839164235285,Lyle,male
1.39199260277432,8.745144055607112,Moshe,male
5.06593469185513,-0.7690535323598078,Ripley,female
3.5830850939242223,-7.089891268489568,Athena,female
-5.426726307442966,-5.086843802211492,Vincenzo,male
-4.85944839911777,1.7202700240633795,Joanne,female
-1.4016907175095699,-0.3005066649892023,Amadeus,male
4.422433886954007,8.423782990696223,Jaya,female
2.070304189154325,-4.368607355830877,Josiah,male
-0.5057336946042201,-0.03150714802524357,Aj,male
5.889928851553616,3.021020100834162,Sincere,male
2.4774194101778844,11.155610726597102,Marley,female
2.4775605539767125,11.156026528599055,Marley,male
1.192353997656522,-1.0645390288808039,Tesla,female
-1.7088517804654262,11.609884904148371,Valentin,male
0.6035042147127965,2.969177649738581,Britney,female
-6.430299248269382,1.8691914541743109,Austen,male
2.232223544546781,-4.638435198543279,Simeon,male
5.13426211876553,-3.4319623248555353,Fallon,female
-8.61473747687656,-8.487586333034246,Osman,male
-5.803225483468356,2.547969268085749,Adele,female
-5.44696756797153,0.7176057932994673,Elsa,female
-6.503311600259128,-1.9047947661854914,Isla,female
-4.634383167794528,2.273622320415766,Janice,female
-3.4788772721799037,1.2685024006388494,Ellie,female
-4.433920826485934,1.1935431821368048,Leah,female
-7.36961742835361,5.276677296879084,Maximus,male
-3.330893244317355,0.5155654711745092,Zelda,female
3.9056868891207555,-1.3397594230153254,Lazarus,male
1.5378961901156285,-2.085218979594915,Gideon,male
5.036938224264798,-2.3874471919514826,Rockwell,male
2.6633091310946324,-2.2393637435414484,Bryce,male
3.445382628866849,4.063095734836848,Aden,male
0.6872275213686803,0.1818066699526617,Milo,male
1.8188715319125035,4.649572776081355,Ryu,male
0.1414428095309117,4.013828919651301,Jimmie,male
1.555219445654569,-2.1054170863606623,Jonah,male
2.661646161505399,-0.7955507771947077,Alton,male
-1.5212444921048305,-1.176073862788885,Indigo,female
-6.608140911629977,-3.901173903224676,Nestor,male
-0.6623169441731593,2.105193899395258,Magnolia,female
1.1430449823824742,-2.230421377895086,Dustin,male
9.379663024374661,-0.6309672133900812,Jasmine,female
6.425371680685696,-0.48597355055591374,Jameson,male
-0.6037714739354274,-4.223412348506658,Peyton,female
-0.6036297936947963,-4.223303629634588,Peyton,male
-4.38191744284946,1.1891985399744818,Abigail,female
-5.481947865060153,-5.1410725848653005,Massimo,male
-4.586059774926486,2.272580431225092,Rene,male
5.4544997553316925,-2.6840425269581965,Elle,female
5.171269450613675,-2.4620667235829523,Ellison,female
5.148829970785794,-2.46024949717304,Ellison,male
-7.110879864266696,-4.288521601436345,Cesar,male
5.147047553488431,-2.394643379924505,Barron,male
2.29474237961453,-4.715391947505681,Isaiah,male
-4.694713320306125,1.9171036942026922,Angie,female
-3.1448013444455287,2.08214597535351,Kimberly,female
3.5950503687350133,-7.078883482692449,Achilles,male
-5.92915865378696,0.8104604123256514,Annette,female
5.138095412680325,-2.51588447260639,Merritt,female
5.168952975699124,-2.5036135451771906,Merritt,male
2.6669526438204625,-3.0860431926228693,Arden,female
2.6624954084841588,-3.0896638171651056,Arden,male
3.2995615343539098,3.340907977344782,Asher,male
1.519767795035062,-1.9657030837514093,Reuben,male
-6.630526508858981,-2.8882053630330256,Margarita,female
-0.34822830157596085,5.295123742344172,Wendell,male
